verification confirm conciliation appease 1 X X X advanced
verification confirm reiteration say 1 X X X advanced
mechanical garage artist canvas 1 X X X advanced
mechanical garage administrator personnel 1 X X X advanced
mechanical garage teller window 1 X X X advanced
mechanical garage teacher information 1 X X X advanced
mechanical garage nurse hospital 5 X X X advanced
sap tree syrup candy 1 X X X medium
sap tree lint clothes 1 X X X medium
sap tree blood mammal 5 X X X medium
sap tree mold bread 1 X X X medium
sap tree fertilizer plant 1 X X X medium
repeal law withdraw offer 5 X X X medium
repeal law amend agreement 1 X X X medium
repeal law reconcile amends 1 X X X medium
repeal law demote employee 1 X X X medium
repeal law renovate house 1 X X X medium
epilogue play aria opera 1 X X X hard
epilogue play trailer movie 1 X X X hard
epilogue play afterword book 5 X X X hard
epilogue play act scene 1 X X X hard
epilogue play comedy drama 1 X X X hard
canal waterway skyline city 1 X X X medium
canal waterway bank stream 1 X X X medium
canal waterway hub wheel 1 X X X medium
canal waterway dam river 1 X X X medium
canal waterway reservoir lake 5 X X X medium
treason country settlement lawyer 1 X X X easy
treason country embezzlement employer 5 X X X easy
treason country justice honor 1 X X X easy
treason country hospitality generosity 1 X X X easy
treason country chagrin mistake 1 X X X easy
territory delegate whole sample 5 X X X advanced
territory delegate agent manager 1 X X X advanced
territory delegate lobbyist senator 1 X X X advanced
territory delegate pitch salesman 1 X X X advanced
territory delegate minority majority 1 X X X advanced
inquisitorial curiosity morose behavior 1 X X X advanced
inquisitorial curiosity injurious prying 1 X X X advanced
inquisitorial curiosity ingenuous innocence 5 X X X advanced
inquisitorial curiosity pernicious damage 1 X X X advanced
inquisitorial curiosity laconic speech 1 X X X advanced
vulnerable hurt fluid changed 5 X X X advanced
vulnerable hurt vague truncated 1 X X X advanced
vulnerable hurt virtuous bribed 1 X X X advanced
vulnerable hurt witty amused 1 X X X advanced
vulnerable hurt divergent exploited 1 X X X advanced
prevarication statement conflagration fire 1 X X X advanced
prevarication statement preamble introduction 1 X X X advanced
prevarication statement indifferent interest 1 X X X advanced
prevarication statement colt horse 1 X X X advanced
prevarication statement pseudonym name 5 X X X advanced
abbreviation word laminate layer 1 X X X medium
abbreviation word inhibit idea 1 X X X medium
abbreviation word expedite mail 1 X X X medium
abbreviation word invoke deity 1 X X X medium
abbreviation word abridge book 5 X X X medium
patent obvious contrite happy 1 X X X easy
patent obvious curt expansive 1 X X X easy
patent obvious voracious hungry 5 X X X easy
patent obvious dissonant emotive 1 X X X easy
patent obvious ephemeral exorbitant 1 X X X easy
mundane novel rate prevalent 5 X X X advanced
mundane novel essential imperative 1 X X X advanced
mundane novel sealed hermetic 1 X X X advanced
mundane novel spontaneous combustive 1 X X X advanced
mundane novel judicious minimal 1 X X X advanced
criticize censorious explain enigmatic 1 X X X hard
criticize censorious discard useless 1 X X X hard
criticize censorious exude flamboyant 1 X X X hard
criticize censorious concur sycophantic 5 X X X hard
criticize censorious tremble jocular 1 X X X hard
lame mobility lively energy 1 X X X hard
lame mobility hostile enemy 1 X X X hard
lame mobility hoarse speech 5 X X X hard
lame mobility fractured cast 1 X X X hard
lame mobility walk transportation 1 X X X hard
bankruptcy money discrepancy account 1 X X X medium
bankruptcy money empathy feeling 1 X X X medium
bankruptcy money plan organization 1 X X X medium
bankruptcy money apathy caring 5 X X X medium
bankruptcy money homely household 1 X X X medium
asteroid planet quibble objection 5 X X X advanced
asteroid planet gravel sand 1 X X X advanced
asteroid planet mountain hill 1 X X X advanced
asteroid planet wood splinter 1 X X X advanced
asteroid planet radio television 1 X X X advanced
embargo trade umbrella clouds 1 X X X advanced
embargo trade engine automobile 1 X X X advanced
embargo trade license fishing 1 X X X advanced
embargo trade alarm valuable 1 X X X advanced
embargo trade helmet injury 5 X X X advanced
alteration suit digestion snack 1 X X X easy
alteration suit revision story 5 X X X easy
alteration suit irrigation crop 1 X X X easy
alteration suit cooking apron 1 X X X easy
alteration suit detection gun 1 X X X easy
resolute determination pristine grace 1 X X X medium
resolute determination skeptical doubt 5 X X X medium
resolute determination tainted honor 1 X X X medium
resolute determination stringent suggestions 1 X X X medium
resolute determination wary risks 1 X X X medium
inaudible amplifier incomprehensible story 1 X X X easy
inaudible amplifier imperceptible microscope 5 X X X easy
inaudible amplifier inadvertent telescope 1 X X X easy
inaudible amplifier heat radiator 1 X X X easy
inaudible amplifier unknown mystery 1 X X X easy
vacillate indecision lament woe 5 X X X medium
vacillate indecision hibernate winter 1 X X X medium
vacillate indecision extricate entanglements 1 X X X medium
vacillate indecision digress angst 1 X X X medium
vacillate indecision emulate egotism 1 X X X medium
pastiche writing collage art 5 X X X medium
pastiche writing melody music 1 X X X medium
pastiche writing bandage medicine 1 X X X medium
pastiche writing school philosophy 1 X X X medium
pastiche writing sequel film 1 X X X medium
simian ape feathered vulture 1 X X X easy
simian ape bovine pasture 1 X X X easy
simian ape infantile child 5 X X X easy
simian ape carnivorous plant 1 X X X easy
simian ape wizened wisdom 1 X X X easy
levee flood snow avalanche 1 X X X hard
levee flood rain deluge 1 X X X hard
levee flood immunization disease 5 X X X hard
levee flood zenith view 1 X X X hard
levee flood buttress building 1 X X X hard
foolhardy recklessness defiant complacency 1 X X X hard
foolhardy recklessness serene tranquillity 5 X X X hard
foolhardy recklessness precious worthlessness 1 X X X hard
foolhardy recklessness sociable antagonism 1 X X X hard
foolhardy recklessness lucky persistence 1 X X X hard
purgation impurities catharsis epiphanies 1 X X X hard
purgation impurities sterilization ailments 1 X X X hard
purgation impurities salvation prayers 1 X X X hard
purgation impurities disinfection bacteria 5 X X X hard
purgation impurities inattention details 1 X X X hard
philanthropist largesse acrobat net 1 X X X hard
philanthropist largesse doctor nurse 1 X X X hard
philanthropist largesse mercenary money 1 X X X hard
philanthropist largesse professor knowledge 5 X X X hard
philanthropist largesse opportunist advantage 1 X X X hard
flake snow storm hail 1 X X X easy
flake snow drop rain 5 X X X easy
flake snow field wheat 1 X X X easy
flake snow stack hay 1 X X X easy
flake snow cloud sky 1 X X X easy
banana peel egg crack 1 X X X medium
banana peel carrot uproot 1 X X X medium
banana peel apple core 1 X X X medium
banana peel bread slice 1 X X X medium
banana peel corn husk 5 X X X medium
tree forest bird sky 1 X X X medium
tree forest fish sea 1 X X X medium
tree forest star galaxy 5 X X X medium
tree forest mammal land 1 X X X medium
tree forest lake river 1 X X X medium
mare horse cat dog 1 X X X medium
mare horse shark fish 1 X X X medium
mare horse worm snake 1 X X X medium
mare horse lion tiger 1 X X X medium
mare horse ewe sheep 5 X X X medium
armistice hostilities reckoning probabilities 1 X X X medium
armistice hostilities truce belligerents 1 X X X medium
armistice hostilities artillery tanks 1 X X X medium
armistice hostilities campaign strategies 1 X X X medium
armistice hostilities adjournment proceedings 5 X X X medium
floral flowers perennial plants 1 X X X hard
floral flowers morbid cemeteries 1 X X X hard
floral flowers emotional feelings 5 X X X hard
floral flowers moral stories 1 X X X hard
floral flowers maniacal men 1 X X X hard
sequester juror quarantine patient 5 X X X hard
sequester juror cloister convent 1 X X X hard
sequester juror parole prisoner 1 X X X hard
sequester juror graduate pupil 1 X X X hard
sequester juror elect mayor 1 X X X hard
void empty glut prosperous 1 X X X advanced
void empty system organized 5 X X X advanced
void empty answer questioning 1 X X X advanced
void empty ration scarce 1 X X X advanced
void empty intent clear 1 X X X advanced
emend faulty recruit competent 1 X X X medium
emend faulty fracture separable 1 X X X medium
emend faulty renovate habitable 1 X X X medium
emend faulty purify contaminated 5 X X X medium
emend faulty reproduce copied 1 X X X medium
evade straightforward leave inviting 1 X X X hard
evade straightforward enliven animated 1 X X X hard
evade straightforward flatten smooth 1 X X X hard
evade straightforward boast modest 5 X X X hard
evade straightforward assist helpful 1 X X X hard
fickle inconsistency cloudy warmth 1 X X X medium
fickle inconsistency innate capability 1 X X X medium
fickle inconsistency worthy heroism 1 X X X medium
fickle inconsistency placid calmness 5 X X X medium
fickle inconsistency solid order 1 X X X medium
immature develop tempestuous explode 1 X X X medium
immature develop unready prepare 5 X X X medium
immature develop superstitious believe 1 X X X medium
immature develop unfeasible originate 1 X X X medium
immature develop fortuitous plan 1 X X X medium
indolent sloth fertile fecundity 5 X X X hard
indolent sloth presumptuous deviation 1 X X X hard
indolent sloth miserable tragedy 1 X X X hard
indolent sloth appealing delineation 1 X X X hard
indolent sloth destructive progress 1 X X X hard
recuperate surgery restore furniture 1 X X X advanced
recuperate surgery cleanse alcohol 1 X X X advanced
recuperate surgery cure illness 1 X X X advanced
recuperate surgery revive faint 5 X X X advanced
recuperate surgery hospitalize patient 1 X X X advanced
sketch artist secret confidant 1 X X X medium
sketch artist palette painter 1 X X X medium
sketch artist cell prisoner 1 X X X medium
sketch artist draft writer 5 X X X medium
sketch artist chisel sculptor 1 X X X medium
yearn longing beware danger 1 X X X medium
yearn longing rush patience 1 X X X medium
yearn longing enjoy pleasure 5 X X X medium
yearn longing suppress rage 1 X X X medium
yearn longing sleep insomnia 1 X X X medium
freight truck goods warehouse 1 X X X hard
freight truck customers store 1 X X X hard
freight truck stevedores ship 1 X X X hard
freight truck engine train 1 X X X hard
freight truck passengers bus 5 X X X hard
chat converse allege deny 1 X X X advanced
chat converse halt traverse 1 X X X advanced
chat converse purchase rent 1 X X X advanced
chat converse study learn 1 X X X advanced
chat converse browse read 5 X X X advanced
collage images medley songs 5 X X X medium
collage images book volumes 1 X X X medium
collage images survey lands 1 X X X medium
collage images collection lists 1 X X X medium
collage images assembly bills 1 X X X medium
neighbor proximity supervisor obedience 1 X X X hard
neighbor proximity comrade victory 1 X X X hard
neighbor proximity adversary opposition 5 X X X hard
neighbor proximity traitor loyalty 1 X X X hard
neighbor proximity teammate competitiveness 1 X X X hard
abash embarrassment dislike hypocrisy 1 X X X medium
abash embarrassment pretend imagination 1 X X X medium
abash embarrassment annoy irritation 5 X X X medium
abash embarrassment suspect illegality 1 X X X medium
abash embarrassment demolish renovation 1 X X X medium
terrestrial land vegetarian plants 1 X X X easy
terrestrial land predatory animal 1 X X X easy
terrestrial land nocturnal day 1 X X X easy
terrestrial land arid desert 1 X X X easy
terrestrial land aquatic water 5 X X X easy
trial jury dispute arbiter 5 X X X hard
trial jury poll contestant 1 X X X hard
trial jury championship spectator 1 X X X hard
trial jury conference speaker 1 X X X hard
trial jury match competitor 1 X X X hard
wedding marriage birthday cake 1 X X X hard
wedding marriage coronation reign 5 X X X hard
wedding marriage graduation diploma 1 X X X hard
wedding marriage promotion job 1 X X X hard
wedding marriage decoration bravery 1 X X X hard
salve wound utter apology 1 X X X hard
salve wound exploit weakness 1 X X X hard
salve wound mollify anger 5 X X X hard
salve wound squander opportunity 1 X X X hard
salve wound emulate achievement 1 X X X hard
refugee asylum astronaut capsule 1 X X X advanced
refugee asylum perfectionist frustration 1 X X X advanced
refugee asylum consumer impulse 1 X X X advanced
refugee asylum opportunist advantage 5 X X X advanced
refugee asylum director stage 1 X X X advanced
mystify understanding nip maturation 5 X X X advanced
mystify understanding insure disaster 1 X X X advanced
mystify understanding rearrange order 1 X X X advanced
mystify understanding intensify endurance 1 X X X advanced
mystify understanding reciprocate interchange 1 X X X advanced
actor cast musician orchestra 5 X X X easy
actor cast singer song 1 X X X easy
actor cast lecturer class 1 X X X easy
actor cast congregation church 1 X X X easy
actor cast proofreader text 1 X X X easy
border country current river 1 X X X medium
border country water lake 1 X X X medium
border country waves sea 1 X X X medium
border country horizon sunset 1 X X X medium
border country shore ocean 5 X X X medium
catalog shopper contract lawyer 1 X X X medium
catalog shopper schedule worker 1 X X X medium
catalog shopper menu diner 5 X X X medium
catalog shopper article author 1 X X X medium
catalog shopper bank teller 1 X X X medium
heckler disconcert outcast exclude 1 X X X hard
heckler disconcert firebrand soothe 1 X X X hard
heckler disconcert performer applaud 1 X X X hard
heckler disconcert monarch depose 1 X X X hard
heckler disconcert lobbyist persuade 5 X X X hard
volatile vaporize translucent illuminate 1 X X X medium
volatile vaporize brittle bend 1 X X X medium
volatile vaporize frigid chill 1 X X X medium
volatile vaporize ponderous lift 1 X X X medium
volatile vaporize soluble dissolve 5 X X X medium
buttress support encore applause 1 X X X medium
buttress support ornament decoration 5 X X X medium
buttress support choreography dance 1 X X X medium
buttress support prayer religion 1 X X X medium
buttress support thesis evidence 1 X X X medium
iconoclast orthodoxy scientist theory 1 X X X hard
iconoclast orthodoxy impostor identity 1 X X X hard
iconoclast orthodoxy libertarian tyranny 5 X X X hard
iconoclast orthodoxy conformist expectation 1 X X X hard
iconoclast orthodoxy soldier combat 1 X X X hard
eraser page mop floor 5 X X X advanced
eraser page sponge soap 1 X X X advanced
eraser page pen ink 1 X X X advanced
eraser page nail wall 1 X X X advanced
eraser page bleach stain 1 X X X advanced
goggles eyes belt waist 1 X X X hard
goggles eyes earrings ears 1 X X X hard
goggles eyes razor hair 1 X X X hard
goggles eyes gloves cold 1 X X X hard
goggles eyes helmet head 5 X X X hard
portfolio documents album photographs 5 X X X easy
portfolio documents government policies 1 X X X easy
portfolio documents drama acts 1 X X X easy
portfolio documents excavation artifacts 1 X X X easy
portfolio documents rhythm drums 1 X X X easy
tentacles octopus petals flower 1 X X X advanced
tentacles octopus tadpoles frog 1 X X X advanced
tentacles octopus claws crab 5 X X X advanced
tentacles octopus algae seaweed 1 X X X advanced
tentacles octopus quills porcupine 1 X X X advanced
ticket admission letter salutation 1 X X X medium
ticket admission coupon discount 5 X X X medium
ticket admission receipt payment 1 X X X medium
ticket admission license travel 1 X X X medium
ticket admission application interview 1 X X X medium
proficiency expert recognition winner 1 X X X medium
proficiency expert victory athlete 1 X X X medium
proficiency expert passion enthusiast 5 X X X medium
proficiency expert appointment official 1 X X X medium
proficiency expert medicine doctor 1 X X X medium
cosmetics embellish calculation assess 1 X X X medium
cosmetics embellish ornament adorn 5 X X X medium
cosmetics embellish painting hang 1 X X X medium
cosmetics embellish posture improve 1 X X X medium
cosmetics embellish dish garnish 1 X X X medium
veer course swerve obstacle 1 X X X advanced
veer course blaze paint 1 X X X advanced
veer course bar door 1 X X X advanced
veer course emigrate travel 1 X X X advanced
veer course digress subject 5 X X X advanced
carping criticize vain admire 1 X X X medium
carping criticize obliging help 5 X X X medium
carping criticize retiring boast 1 X X X medium
carping criticize jealous possess 1 X X X medium
carping criticize wary surprise 1 X X X medium
reclusive companionship frugal extravagance 5 X X X medium
reclusive companionship organized structure 1 X X X medium
reclusive companionship pitiful compassion 1 X X X medium
reclusive companionship provocative anger 1 X X X medium
reclusive companionship moody unhappiness 1 X X X medium
tactile touch musical hearing 1 X X X advanced
tactile touch audible volume 1 X X X advanced
tactile touch nasal smell 1 X X X advanced
tactile touch sensitive feeling 1 X X X advanced
tactile touch visible sight 5 X X X advanced
sort criterion shuffle order 1 X X X hard
sort criterion train competence 1 X X X hard
sort criterion rank value 5 X X X hard
sort criterion divide quantity 1 X X X hard
sort criterion poll opinion 1 X X X hard
forensics argumentation autopsy death 1 X X X hard
forensics argumentation syntax grammar 1 X X X hard
forensics argumentation jurisprudence law 5 X X X hard
forensics argumentation archaeology site 1 X X X hard
forensics argumentation etymology dictionary 1 X X X hard
intransigent compromise permanent stability 1 X X X medium
intransigent compromise dogged surrender 5 X X X medium
intransigent compromise disorganized chaos 1 X X X medium
intransigent compromise lonesome friendship 1 X X X medium
intransigent compromise strenuous exercise 1 X X X medium
current electricity gauge measurement 1 X X X easy
current electricity forge metal 1 X X X easy
current electricity beam light 5 X X X easy
current electricity ripple lake 1 X X X easy
current electricity curve circle 1 X X X easy
embroidery cloth bracelet jewelry 1 X X X easy
embroidery cloth mural wall 5 X X X easy
embroidery cloth tattoo design 1 X X X easy
embroidery cloth paint color 1 X X X easy
embroidery cloth flower vase 1 X X X easy
waiter diner ballerina dancer 1 X X X easy
waiter diner clerk customer 5 X X X easy
waiter diner nurse orderly 1 X X X easy
waiter diner juror judge 1 X X X easy
waiter diner captain teammate 1 X X X easy
kernel nut yolk egg 5 X X X medium
kernel nut grape raisin 1 X X X medium
kernel nut flour bread 1 X X X medium
kernel nut soil seed 1 X X X medium
kernel nut thorn stem 1 X X X medium
reveler merrymaking hedonist restraint 1 X X X hard
reveler merrymaking demagogue emotion 1 X X X hard
reveler merrymaking anarchist authority 1 X X X hard
reveler merrymaking disputant argument 5 X X X hard
reveler merrymaking litigant settlement 1 X X X hard
nightmare dream semaphore signal 1 X X X advanced
nightmare dream dread expectation 5 X X X advanced
nightmare dream lure trap 1 X X X advanced
nightmare dream fear victim 1 X X X advanced
nightmare dream frustration confusion 1 X X X advanced
cogent persuasiveness pardoned blame 1 X X X easy
cogent persuasiveness staid manner 1 X X X easy
cogent persuasiveness tactful awkwardness 1 X X X easy
cogent persuasiveness conceited reputation 1 X X X easy
cogent persuasiveness lucid clarity 5 X X X easy
drought rain desert sun 1 X X X easy
drought rain hurricane wind 1 X X X easy
drought rain epidemic disease 1 X X X easy
drought rain volcano lava 1 X X X easy
drought rain famine nourishment 5 X X X easy
antibiotic infection thermometer fever 1 X X X medium
antibiotic infection anesthesia surgery 1 X X X medium
antibiotic infection vaccine inoculation 1 X X X medium
antibiotic infection antiseptic alcohol 1 X X X medium
antibiotic infection antidote poisoning 5 X X X medium
humidifier moisture iron wrinkle 1 X X X medium
humidifier moisture candle wax 1 X X X medium
humidifier moisture tub liquid 1 X X X medium
humidifier moisture furnace heat 5 X X X medium
humidifier moisture chimney smoke 1 X X X medium
condolence mourner secret stranger 1 X X X medium
condolence mourner loan borrower 1 X X X medium
condolence mourner rescue knight 1 X X X medium
condolence mourner congratulation victor 5 X X X medium
condolence mourner record athlete 1 X X X medium
petal flower oak tree 1 X X X hard
petal flower staple paper 1 X X X hard
petal flower sprout seed 1 X X X hard
petal flower tooth comb 5 X X X hard
petal flower tide beach 1 X X X hard
ruthless compassion theatrical emotion 1 X X X medium
ruthless compassion naive sophistication 5 X X X medium
ruthless compassion scrupulous propriety 1 X X X medium
ruthless compassion self-righteous indignation 1 X X X medium
ruthless compassion formidable awe 1 X X X medium
emollient soften oil lubricate 5 X X X medium
emollient soften disinfectant contaminate 1 X X X medium
emollient soften concrete harden 1 X X X medium
emollient soften storm thunder 1 X X X medium
emollient soften steam evaporate 1 X X X medium
caption cartoon byline newspaper 1 X X X medium
caption cartoon laughter comedy 1 X X X medium
caption cartoon subtitle film 5 X X X medium
caption cartoon translation paraphrase 1 X X X medium
caption cartoon billboard road 1 X X X medium
malinger work escape flight 1 X X X hard
malinger work accuse crime 1 X X X hard
malinger work hide discovery 5 X X X hard
malinger work shun ridicule 1 X X X hard
malinger work guess answer 1 X X X hard
berate criticize goad urge 5 X X X medium
berate criticize accuse apologize 1 X X X medium
berate criticize regret remember 1 X X X medium
berate criticize betray follow 1 X X X medium
berate criticize evaluate praise 1 X X X medium
perceptive discern determined hesitate 1 X X X hard
perceptive discern authoritarian heed 1 X X X hard
perceptive discern persistent persevere 5 X X X hard
perceptive discern abandoned neglect 1 X X X hard
perceptive discern restrained rebel 1 X X X hard
emulate person admire reputation 1 X X X hard
emulate person obey leader 1 X X X hard
emulate person cooperate partner 1 X X X hard
emulate person mimic gesture 5 X X X hard
emulate person mock sarcasm 1 X X X hard
incumbent office politician campaign 1 X X X hard
incumbent office tenant dwelling 5 X X X hard
incumbent office jailer cell 1 X X X hard
incumbent office secretary desk 1 X X X hard
incumbent office retiree service 1 X X X hard
conundrum perplex theory refute 1 X X X advanced
conundrum perplex explanation suffice 1 X X X advanced
conundrum perplex blueprint construct 1 X X X advanced
conundrum perplex entertainment divert 5 X X X advanced
conundrum perplex expedition discover 1 X X X advanced
museum exhibit studio painter 1 X X X medium
museum exhibit library research 1 X X X medium
museum exhibit theater performance 5 X X X medium
museum exhibit picture frame 1 X X X medium
museum exhibit orchestra conductor 1 X X X medium
lens glass well water 1 X X X medium
lens glass saw wood 1 X X X medium
lens glass sweater wool 5 X X X medium
lens glass fuel fire 1 X X X medium
lens glass ink paper 1 X X X medium
arena conflict mirage reality 1 X X X medium
arena conflict forum discussion 5 X X X medium
arena conflict asylum pursuit 1 X X X medium
arena conflict utopia place 1 X X X medium
arena conflict amphitheater stage 1 X X X medium
arable cultivation exploited protection 1 X X X hard
arable cultivation healthy medication 1 X X X hard
arable cultivation insular discovery 1 X X X hard
arable cultivation productive surplus 1 X X X hard
arable cultivation navigable sailing 5 X X X hard
refurbish worn revive exhausted 5 X X X hard
refurbish worn reward outstanding 1 X X X hard
refurbish worn resume interrupted 1 X X X hard
refurbish worn replace stolen 1 X X X hard
refurbish worn repaint glossy 1 X X X hard
shove nudge vex mutter 1 X X X hard
shove nudge calm quell 1 X X X hard
shove nudge teach lecture 1 X X X hard
shove nudge push fight 1 X X X hard
shove nudge stare glance 5 X X X hard
defend untenable escape unfettered 1 X X X hard
defend untenable judge punitive 1 X X X hard
defend untenable modify invariable 5 X X X hard
defend untenable flourish vigorous 1 X X X hard
defend untenable protect dangerous 1 X X X hard
flap wing speak sound 1 X X X medium
flap wing wave hand 5 X X X medium
flap wing whisper word 1 X X X medium
flap wing stub toe 1 X X X medium
flap wing sing bird 1 X X X medium
poison toxic mixture soluble 1 X X X easy
poison toxic sugar sweet 5 X X X easy
poison toxic medicine prescribed 1 X X X easy
poison toxic milk bottled 1 X X X easy
poison toxic solid liquid 1 X X X easy
deduction rational hunch intuitive 5 X X X medium
deduction rational ploy spontaneous 1 X X X medium
deduction rational maxim hackneyed 1 X X X medium
deduction rational hypothesis tested 1 X X X medium
deduction rational daydream bored 1 X X X medium
beauty aesthete pleasure hedonist 5 X X X medium
beauty aesthete emotion demagogue 1 X X X medium
beauty aesthete opinion sympathizer 1 X X X medium
beauty aesthete seance medium 1 X X X medium
beauty aesthete luxury ascetic 1 X X X medium
flippancy jollity recognition achievement 1 X X X advanced
flippancy jollity practice expertise 1 X X X advanced
flippancy jollity camaraderie combativeness 1 X X X advanced
flippancy jollity insolence pride 5 X X X advanced
flippancy jollity politeness behavior 1 X X X advanced
incantation words malediction harm 1 X X X hard
incantation words oration formality 1 X X X hard
incantation words talisman object 5 X X X hard
incantation words enchantment happiness 1 X X X hard
incantation words divination future 1 X X X hard
camera photographer house architect 1 X X X medium
camera photographer sink plumber 1 X X X medium
camera photographer studio painter 1 X X X medium
camera photographer meat butcher 1 X X X medium
camera photographer drill dentist 5 X X X medium
format newspaper binding book 1 X X X advanced
format newspaper design building 5 X X X advanced
format newspaper direction sign 1 X X X advanced
format newspaper market commodity 1 X X X advanced
format newspaper catalogue library 1 X X X advanced
decibel sound ingredient food 1 X X X easy
decibel sound ruler length 1 X X X easy
decibel sound calories menu 1 X X X easy
decibel sound degree temperature 5 X X X easy
decibel sound headphones music 1 X X X easy
barley grain yeast bread 1 X X X hard
barley grain pine tree 5 X X X hard
barley grain vine fruit 1 X X X hard
barley grain knot rope 1 X X X hard
barley grain twig nest 1 X X X hard
arid dry glacial cold 5 X X X hard
arid dry coastal tidal 1 X X X hard
arid dry damp muddy 1 X X X hard
arid dry snowbound polar 1 X X X hard
arid dry shallow deep 1 X X X hard
fission energy reaction response 1 X X X medium
fission energy distortion image 1 X X X medium
fission energy nutrient growth 1 X X X medium
fission energy evaporation liquid 1 X X X medium
fission energy combustion heat 5 X X X medium
lobbyist cause legislator voter 1 X X X medium
lobbyist cause clergy congregation 1 X X X medium
lobbyist cause advertiser product 5 X X X medium
lobbyist cause defendant verdict 1 X X X medium
lobbyist cause consumer goods 1 X X X medium
journal article dance ballet 1 X X X hard
journal article magazine cover 1 X X X hard
journal article set scenery 1 X X X hard
journal article anthology poem 5 X X X hard
journal article concert orchestra 1 X X X hard
emissary represent draftee enroll 1 X X X medium
emissary represent novice train 1 X X X medium
emissary represent president elect 1 X X X medium
emissary represent guard protect 5 X X X medium
emissary represent comedian laugh 1 X X X medium
potentate power broadcaster news 1 X X X hard
potentate power virtuoso skill 5 X X X hard
potentate power protege sponsorship 1 X X X hard
potentate power maverick group 1 X X X hard
potentate power colleague camaraderie 1 X X X hard
postscript letter preamble document 1 X X X hard
postscript letter footnote reference 1 X X X hard
postscript letter epilogue play 5 X X X hard
postscript letter signature name 1 X X X hard
postscript letter index page 1 X X X hard
impious reverence profane behavior 1 X X X hard
impious reverence paranoid persecution 1 X X X hard
impious reverence contrite offense 1 X X X hard
impious reverence superficial depth 5 X X X hard
impious reverence contemptuous scorn 1 X X X hard
disingenuous craftiness ecstatic contentment 1 X X X medium
disingenuous craftiness idolatrous doubt 1 X X X medium
disingenuous craftiness narcissistic appearance 1 X X X medium
disingenuous craftiness penitent wrongdoing 1 X X X medium
disingenuous craftiness surreptitious stealth 5 X X X medium
exculpate blame extricate difficulty 5 X X X advanced
exculpate blame exemplify illustration 1 X X X advanced
exculpate blame expedite process 1 X X X advanced
exculpate blame divulge secret 1 X X X advanced
exculpate blame bewilder confusion 1 X X X advanced
locomotive train horse saddle 1 X X X hard
locomotive train tractor plow 5 X X X hard
locomotive train rudder rowboat 1 X X X hard
locomotive train camel desert 1 X X X hard
locomotive train gasoline automobile 1 X X X hard
bruise skin muscle bone 1 X X X easy
bruise skin smudge blemish 1 X X X easy
bruise skin rash allergy 1 X X X easy
bruise skin layer veneer 1 X X X easy
bruise skin stain fabric 5 X X X easy
carpenter woodwork guitarist pick 1 X X X medium
carpenter woodwork cook heat 1 X X X medium
carpenter woodwork sculptor studio 1 X X X medium
carpenter woodwork weaver cloth 5 X X X medium
carpenter woodwork potter shape 1 X X X medium
walk scurry march follow 1 X X X easy
walk scurry carouse revel 1 X X X easy
walk scurry nap sleep 1 X X X easy
walk scurry impress notice 1 X X X easy
walk scurry jog sprint 5 X X X easy
regale entertain extol praise 5 X X X medium
regale entertain educate learn 1 X X X medium
regale entertain beautify refresh 1 X X X medium
regale entertain tempt repel 1 X X X medium
regale entertain hide secrete 1 X X X medium
recycle waste salvage rescuer 1 X X X advanced
recycle waste restate emphasis 1 X X X advanced
recycle waste recall product 1 X X X advanced
recycle waste reclaim land 5 X X X advanced
recycle waste irrigate earth 1 X X X advanced
florid prose detailed sketch 1 X X X advanced
florid prose melodious music 1 X X X advanced
florid prose colorful cliche 1 X X X advanced
florid prose tragic play 1 X X X advanced
florid prose ornate building 5 X X X advanced
story building crust sandwich 1 X X X medium
story building shingle roof 1 X X X medium
story building data file 1 X X X medium
story building layer cake 5 X X X medium
story building root plant 1 X X X medium
sprout seed pollinate bee 1 X X X easy
sprout seed cure disease 1 X X X easy
sprout seed stimulate growth 1 X X X easy
sprout seed hatch egg 5 X X X easy
sprout seed filter impurity 1 X X X easy
doormat shoes placemat table 1 X X X hard
doormat shoes napkin mouth 5 X X X hard
doormat shoes fork plate 1 X X X hard
doormat shoes lace boot 1 X X X hard
doormat shoes curtain window 1 X X X hard
atlas maps manual instructions 5 X X X advanced
atlas maps directory pages 1 X X X advanced
atlas maps almanac years 1 X X X advanced
atlas maps dictionary writers 1 X X X advanced
atlas maps tome books 1 X X X advanced
abridge novel interrupt conversation 1 X X X hard
abridge novel rehearse play 1 X X X hard
abridge novel terminate ending 1 X X X hard
abridge novel punctuate sentence 1 X X X hard
abridge novel abbreviate word 5 X X X hard
dodo bird horse mule 1 X X X medium
dodo bird dinosaur reptile 5 X X X medium
dodo bird venom snake 1 X X X medium
dodo bird rooster hen 1 X X X medium
dodo bird dog puppy 1 X X X medium
procrastinate action reverse direction 1 X X X hard
procrastinate action postpone event 5 X X X hard
procrastinate action assign choice 1 X X X hard
procrastinate action endure patience 1 X X X hard
procrastinate action embezzle fraud 1 X X X hard
lummox clumsy boon beneficial 1 X X X medium
lummox clumsy egotist conceited 5 X X X medium
lummox clumsy rascal predictable 1 X X X medium
lummox clumsy maxim hackneyed 1 X X X medium
lummox clumsy toady important 1 X X X medium
siren warning shovel dirt 1 X X X advanced
siren warning alarm clock 1 X X X advanced
siren warning barrier intrusion 1 X X X advanced
siren warning signal reception 1 X X X advanced
